Description,Nutrient Name,Published Date,Unit Name,Value
Chives,"Manganese, Mn",4/1/2019,MG,0.373
Chives,"Fatty acids, total saturated",4/1/2019,G,0.146
Chives,Cholesterol,4/1/2019,MG,0
Chives,"Vitamin C, total ascorbic acid",4/1/2019,MG,58.1
Chives,Thiamin,4/1/2019,MG,0.078
Chives,Riboflavin,4/1/2019,MG,0.115
Chives,"Folate, total",4/1/2019,UG,105
Chives,Vitamin B-12,4/1/2019,UG,0
Chives,Tryptophan,4/1/2019,G,0.037
Chives,Threonine,4/1/2019,G,0.128
Chives,Methionine,4/1/2019,G,0.036
Chives,Phenylalanine,4/1/2019,G,0.105
Chives,Tyrosine,4/1/2019,G,0.095
Chives,Alanine,4/1/2019,G,0.148
Chives,Glutamic acid,4/1/2019,G,0.677
Chives,Glycine,4/1/2019,G,0.162
Chives,Proline,4/1/2019,G,0.216
Chives,Phytosterols,4/1/2019,MG,9
Chives,Total lipid (fat),4/1/2019,G,0.73
Chives,Water,4/1/2019,G,90.65
Chives,"Calcium, Ca",4/1/2019,MG,92
Chives,"Potassium, K",4/1/2019,MG,296
Chives,"Zinc, Zn",4/1/2019,MG,0.56
Chives,Niacin,4/1/2019,MG,0.647
Chives,Pantothenic acid,4/1/2019,MG,0.324
Chives,Vitamin B-6,4/1/2019,MG,0.138
Chives,"Fatty acids, total monounsaturated",4/1/2019,G,0.095
Chives,"Fatty acids, total polyunsaturated",4/1/2019,G,0.267
Chives,Isoleucine,4/1/2019,G,0.139
Chives,Leucine,4/1/2019,G,0.195
Chives,Lysine,4/1/2019,G,0.163
Chives,Valine,4/1/2019,G,0.145
Chives,Arginine,4/1/2019,G,0.237
Chives,Histidine,4/1/2019,G,0.057
Chives,Aspartic acid,4/1/2019,G,0.303
Chives,Serine,4/1/2019,G,0.148
Chives,"Vitamin E, added",4/1/2019,MG,0
Chives,"Vitamin B-12, added",4/1/2019,UG,0
Chives,Vitamin D (D2 + D3),4/1/2019,UG,0
Chives,"Selenium, Se",4/1/2019,UG,0.9
Chives,"Alcohol, ethyl",4/1/2019,G,0
Chives,"Cryptoxanthin, beta",4/1/2019,UG,0
Chives,Lycopene,4/1/2019,UG,0
Chives,"Carotene, beta",4/1/2019,UG,2612
Chives,"Carotene, alpha",4/1/2019,UG,0
Chives,Vitamin K (phylloquinone),4/1/2019,UG,212.7
Chives,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.21
Chives,Lutein + zeaxanthin,4/1/2019,UG,323
Chives,Caffeine,4/1/2019,MG,0
Chives,Theobromine,4/1/2019,MG,0
Chives,"Sugars, total including NLEA",4/1/2019,G,1.85
Chives,"Carbohydrate, by difference",4/1/2019,G,4.35
Chives,Protein,4/1/2020,G,3.27
Chives,Total lipid (fat),4/1/2020,G,0.73
Chives,"Carbohydrate, by difference",4/1/2020,G,4.35
Chives,Energy,4/1/2020,KCAL,30
Chives,"Alcohol, ethyl",4/1/2020,G,0
Chives,Water,4/1/2020,G,90.65
Chives,Caffeine,4/1/2020,MG,0
Chives,Theobromine,4/1/2020,MG,0
Chives,"Sugars, total including NLEA",4/1/2020,G,1.85
Chives,"Fiber, total dietary",4/1/2020,G,2.5
Chives,"Calcium, Ca",4/1/2020,MG,92
Chives,"Iron, Fe",4/1/2020,MG,1.6
Chives,"Magnesium, Mg",4/1/2020,MG,42
Chives,"Phosphorus, P",4/1/2020,MG,58
Chives,"Potassium, K",4/1/2020,MG,296
Chives,"Sodium, Na",4/1/2020,MG,3
Chives,"Zinc, Zn",4/1/2020,MG,0.56
Chives,"Copper, Cu",4/1/2020,MG,0.157
Chives,"Selenium, Se",4/1/2020,UG,0.9
Chives,Retinol,4/1/2020,UG,0
Chives,"Vitamin A, RAE",4/1/2020,UG,218
Chives,"Carotene, beta",4/1/2020,UG,2612
Chives,"Carotene, alpha",4/1/2020,UG,0
Chives,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.21
Chives,Vitamin D (D2 + D3),4/1/2020,UG,0
Chives,"Cryptoxanthin, beta",4/1/2020,UG,0
Chives,Lycopene,4/1/2020,UG,0
Chives,Lutein + zeaxanthin,4/1/2020,UG,323
Chives,"Vitamin C, total ascorbic acid",4/1/2020,MG,58.1
Chives,Thiamin,4/1/2020,MG,0.078
Chives,Riboflavin,4/1/2020,MG,0.115
Chives,Niacin,4/1/2020,MG,0.647
Chives,Vitamin B-6,4/1/2020,MG,0.138
Chives,"Folate, total",4/1/2020,UG,105
Chives,Vitamin B-12,4/1/2020,UG,0
Chives,"Choline, total",4/1/2020,MG,5.2
Chives,Vitamin K (phylloquinone),4/1/2020,UG,212.7
Chives,Folic acid,4/1/2020,UG,0
Chives,"Folate, food",4/1/2020,UG,105
Chives,"Folate, DFE",4/1/2020,UG,105
Chives,"Vitamin E, added",4/1/2020,MG,0
Chives,"Vitamin B-12, added",4/1/2020,UG,0
Chives,Cholesterol,4/1/2020,MG,0
Chives,"Fatty acids, total saturated",4/1/2020,G,0.146
Chives,"Fatty acids, total monounsaturated",4/1/2020,G,0.095
Chives,"Fatty acids, total polyunsaturated",4/1/2020,G,0.267
Cilantro,Protein,4/1/2020,G,2.13
Cilantro,Total lipid (fat),4/1/2020,G,0.52
Cilantro,"Carbohydrate, by difference",4/1/2020,G,3.67
Cilantro,Energy,4/1/2020,KCAL,23
Cilantro,"Alcohol, ethyl",4/1/2020,G,0
Cilantro,Water,4/1/2020,G,92.21
Cilantro,Caffeine,4/1/2020,MG,0
Cilantro,Theobromine,4/1/2020,MG,0
Cilantro,"Sugars, total including NLEA",4/1/2020,G,0.87
Cilantro,"Fiber, total dietary",4/1/2020,G,2.8
Cilantro,"Calcium, Ca",4/1/2020,MG,67
Cilantro,"Iron, Fe",4/1/2020,MG,1.77
Cilantro,"Magnesium, Mg",4/1/2020,MG,26
Cilantro,"Phosphorus, P",4/1/2020,MG,48
Cilantro,"Potassium, K",4/1/2020,MG,521
Cilantro,"Sodium, Na",4/1/2020,MG,46
Cilantro,"Zinc, Zn",4/1/2020,MG,0.5
Cilantro,"Copper, Cu",4/1/2020,MG,0.225
Cilantro,"Selenium, Se",4/1/2020,UG,0.9
Cilantro,Retinol,4/1/2020,UG,0
Cilantro,"Vitamin A, RAE",4/1/2020,UG,337
Cilantro,"Carotene, beta",4/1/2020,UG,3930
Cilantro,"Carotene, alpha",4/1/2020,UG,36
Cilantro,Vitamin E (alpha-tocopherol),4/1/2020,MG,2.5
Cilantro,Vitamin D (D2 + D3),4/1/2020,UG,0
Cilantro,"Cryptoxanthin, beta",4/1/2020,UG,202
Cilantro,Lycopene,4/1/2020,UG,0
Cilantro,Lutein + zeaxanthin,4/1/2020,UG,865
Cilantro,"Vitamin C, total ascorbic acid",4/1/2020,MG,27
Cilantro,Thiamin,4/1/2020,MG,0.067
Cilantro,Riboflavin,4/1/2020,MG,0.162
Cilantro,Niacin,4/1/2020,MG,1.114
Cilantro,Vitamin B-6,4/1/2020,MG,0.149
Cilantro,"Folate, total",4/1/2020,UG,62
Cilantro,Vitamin B-12,4/1/2020,UG,0
Cilantro,"Choline, total",4/1/2020,MG,12.8
Cilantro,Vitamin K (phylloquinone),4/1/2020,UG,310
Cilantro,Folic acid,4/1/2020,UG,0
Cilantro,"Folate, food",4/1/2020,UG,62
Cilantro,"Folate, DFE",4/1/2020,UG,62
Cilantro,"Vitamin E, added",4/1/2020,MG,0
Cilantro,"Vitamin B-12, added",4/1/2020,UG,0
Cilantro,Cholesterol,4/1/2020,MG,0
Cilantro,"Fatty acids, total saturated",4/1/2020,G,0.014
Cilantro,"Fatty acids, total monounsaturated",4/1/2020,G,0.275
Cilantro,"Fatty acids, total polyunsaturated",4/1/2020,G,0.04
Clams,Protein,4/1/2020,G,14.67
Clams,Total lipid (fat),4/1/2020,G,0.96
Clams,"Carbohydrate, by difference",4/1/2020,G,3.57
Clams,Energy,4/1/2020,KCAL,86
Clams,"Alcohol, ethyl",4/1/2020,G,0
Clams,Water,4/1/2020,G,78.98
Clams,Caffeine,4/1/2020,MG,0
Clams,Theobromine,4/1/2020,MG,0
Clams,"Sugars, total including NLEA",4/1/2020,G,0
Clams,"Fiber, total dietary",4/1/2020,G,0
Clams,"Calcium, Ca",4/1/2020,MG,39
Clams,"Iron, Fe",4/1/2020,MG,1.62
Clams,"Magnesium, Mg",4/1/2020,MG,19
Clams,"Phosphorus, P",4/1/2020,MG,198
Clams,"Potassium, K",4/1/2020,MG,46
Clams,"Sodium, Na",4/1/2020,MG,56
Clams,"Zinc, Zn",4/1/2020,MG,0.51
Clams,"Copper, Cu",4/1/2020,MG,0.053
Clams,"Selenium, Se",4/1/2020,UG,30.6
Clams,Retinol,4/1/2020,UG,90
Clams,"Vitamin A, RAE",4/1/2020,UG,90
Clams,"Carotene, beta",4/1/2020,UG,0
Clams,"Carotene, alpha",4/1/2020,UG,0
Clams,Vitamin E (alpha-tocopherol),4/1/2020,MG,0.68
Clams,Vitamin D (D2 + D3),4/1/2020,UG,0
Clams,"Cryptoxanthin, beta",4/1/2020,UG,0
Clams,Lycopene,4/1/2020,UG,0
Clams,Lutein + zeaxanthin,4/1/2020,UG,0
Clams,"Vitamin C, total ascorbic acid",4/1/2020,MG,0
Clams,Thiamin,4/1/2020,MG,0.015
Clams,Riboflavin,4/1/2020,MG,0.04
Clams,Niacin,4/1/2020,MG,0.35
Clams,Vitamin B-6,4/1/2020,MG,0.01
Clams,"Folate, total",4/1/2020,UG,5
Clams,Vitamin B-12,4/1/2020,UG,11.28
Clams,"Choline, total",4/1/2020,MG,65
Clams,Vitamin K (phylloquinone),4/1/2020,UG,0.2
Clams,Folic acid,4/1/2020,UG,0
Clams,"Folate, food",4/1/2020,UG,5
Clams,"Folate, DFE",4/1/2020,UG,5
Clams,"Vitamin E, added",4/1/2020,MG,0
Clams,"Vitamin B-12, added",4/1/2020,UG,0
Clams,Cholesterol,4/1/2020,MG,30
Clams,"Fatty acids, total saturated",4/1/2020,G,0.187
Clams,"Fatty acids, total monounsaturated",4/1/2020,G,0.12
Clams,"Fatty acids, total polyunsaturated",4/1/2020,G,0.192
Clementines,"Vitamin D (D2 + D3), International Units",4/1/2019,IU,0
Clementines,Folic acid,4/1/2019,UG,0
Clementines,Sucrose,4/1/2019,G,5.96
Clementines,Glucose (dextrose),4/1/2019,G,1.59
Clementines,"Sugars, total including NLEA",4/1/2019,G,9.18
Clementines,"Selenium, Se",4/1/2019,UG,0.1
Clementines,Vitamin E (alpha-tocopherol),4/1/2019,MG,0.2
Clementines,Fructose,4/1/2019,G,1.64
Clementines,"Manganese, Mn",4/1/2019,MG,0.023
Clementines,"Vitamin C, total ascorbic acid",4/1/2019,MG,48.8
Clementines,Maltose,4/1/2019,G,0
Clementines,Water,4/1/2019,G,86.58
Clementines,Total lipid (fat),4/1/2019,G,0.15
Clementines,"Calcium, Ca",4/1/2019,MG,30
Clementines,"Potassium, K",4/1/2019,MG,177
Clementines,"Zinc, Zn",4/1/2019,MG,0.06
Clementines,Pantothenic acid,4/1/2019,MG,0.151
Clementines,Vitamin B-6,4/1/2019,MG,0.075
Clementines,"Tocopherol, beta",4/1/2019,MG,0
Clementines,"Tocopherol, gamma",4/1/2019,MG,0
Clementines,"Tocotrienol, alpha",4/1/2019,MG,0
Clementines,"Tocotrienol, beta",4/1/2019,MG,0
Clementines,Niacin,4/1/2019,MG,0.636
Clementines,Thiamin,4/1/2019,MG,0.086
Clementines,Riboflavin,4/1/2019,MG,0.03
Clementines,"Tocopherol, delta",4/1/2019,MG,0
Clementines,"Tocotrienol, gamma",4/1/2019,MG,0
Clementines,"Tocotrienol, delta",4/1/2019,MG,0
Clementines,Lactose,4/1/2019,G,0
Clementines,Protein,4/1/2019,G,0.85
Clementines,Ash,4/1/2019,G,0.4
Clementines,Starch,4/1/2019,G,0
Clementines,Galactose,4/1/2019,G,0
Clementines,"Fiber, total dietary",4/1/2019,G,1.7
Clementines,"Iron, Fe",4/1/2019,MG,0.14
Clementines,"Magnesium, Mg",4/1/2019,MG,10
Clementines,"Phosphorus, P",4/1/2019,MG,21
Clementines,"Sodium, Na",4/1/2019,MG,1
Clementines,"Copper, Cu",4/1/2019,MG,0.043
Clementines,"Folate, total",4/1/2019,UG,24
Clementines,Vitamin K (Dihydrophylloquinone),4/1/2019,UG,0
Clementines,Vitamin K (phylloquinone),4/1/2019,UG,0
Clementines,"Carbohydrate, by difference",4/1/2019,G,12.02
Clementines,Energy,4/1/2019,KCAL,47
Clementines,"Choline, total",4/1/2019,MG,14
Clementines,"Folate, DFE",4/1/2019,UG,24
Clementines,Betaine,4/1/2019,MG,0.1
Clementines,"Folate, food",4/1/2019,UG,24
Clementines,Energy,4/1/2019,kJ,198
Clementines,"Fatty acids, total trans",4/1/2019,G,0
Clementines,Vitamin D (D2 + D3),4/1/2019,UG,0
Collards,Protein,4/1/2020,G,3.02
Collards,Total lipid (fat),4/1/2020,G,0.61
Collards,"Carbohydrate, by difference",4/1/2020,G,5.42
Collards,Energy,4/1/2020,KCAL,32
Collards,"Alcohol, ethyl",4/1/2020,G,0
Collards,Water,4/1/2020,G,89.62
Collards,Caffeine,4/1/2020,MG,0
Collards,Theobromine,4/1/2020,MG,0
Collards,"Sugars, total including NLEA",4/1/2020,G,0.46
Collards,"Fiber, total dietary",4/1/2020,G,4
Collards,"Calcium, Ca",4/1/2020,MG,232
Collards,"Iron, Fe",4/1/2020,MG,0.47
Collards,"Magnesium, Mg",4/1/2020,MG,27
Collards,"Phosphorus, P",4/1/2020,MG,25
Collards,"Potassium, K",4/1/2020,MG,213
Collards,"Sodium, Na",4/1/2020,MG,17
Collards,"Zinc, Zn",4/1/2020,MG,0.21
Collards,"Copper, Cu",4/1/2020,MG,0.046
Collards,"Selenium, Se",4/1/2020,UG,1.3
Collards,Retinol,4/1/2020,UG,0
Collards,"Vitamin A, RAE",4/1/2020,UG,251
Collards,"Carotene, beta",4/1/2020,UG,2991
Collards,"Carotene, alpha",4/1/2020,UG,14
Collards,Vitamin E (alpha-tocopherol),4/1/2020,MG,2.26
Collards,Vitamin D (D2 + D3),4/1/2020,UG,0
Collards,"Cryptoxanthin, beta",4/1/2020,UG,28
Collards,Lycopene,4/1/2020,UG,0
Collards,Lutein + zeaxanthin,4/1/2020,UG,4323
Collards,"Vitamin C, total ascorbic acid",4/1/2020,MG,35.3
Collards,Thiamin,4/1/2020,MG,0.054
Collards,Riboflavin,4/1/2020,MG,0.13
Collards,Niacin,4/1/2020,MG,0.742
Collards,Vitamin B-6,4/1/2020,MG,0.165
Collards,"Folate, total",4/1/2020,UG,129
Collards,Vitamin B-12,4/1/2020,UG,0
Collards,"Choline, total",4/1/2020,MG,23.2
Collards,Vitamin K (phylloquinone),4/1/2020,UG,437.1
Collards,Folic acid,4/1/2020,UG,0
Collards,"Folate, food",4/1/2020,UG,129
Collards,"Folate, DFE",4/1/2020,UG,129
Collards,"Vitamin E, added",4/1/2020,MG,0
Collards,"Vitamin B-12, added",4/1/2020,UG,0
Collards,Cholesterol,4/1/2020,MG,0
Collards,"Fatty acids, total saturated",4/1/2020,G,0.055
Collards,"Fatty acids, total monounsaturated",4/1/2020,G,0.03
Collards,"Fatty acids, total polyunsaturated",4/1/2020,G,0.201
